SIREN,SIRET,Nom société,Enseigne,Catégorie entreprise,Forme juridique,Date création,Code NAF,Libellé NAF,Tranche effectifs,Adresse,Code postal,Ville,Site web,Email générique,Téléphone standard,Nom dirigeant,Prénom dirigeant,Fonction dirigeant,Email dirigeant,Téléphone dirigeant,LinkedIn dirigeant,LinkedIn société,Spécialité Santé,Spécialité Prévoyance,Spécialité IARD,Spécialité Auto,Spécialité RC Pro,Spécialité Entreprises,Spécialité Collectives,Spécialité Particuliers,Nb collaborateurs estimé,Niveau digitalisation,ICP Score,Priorité,Potentiel,Statut prospection,Canal,Date premier contact,Dernier contact,Relance prévue,Démo réalisée,Proposition envoyée,Closing estimé,Notes
893387357,89338735700021,[ND],[ND],PME,1000,2021-02-11,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],PLOUGASTEL-DAOULAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893393637,89339363700036,,,PME,1000,2021-01-21,66.22Z,66.22Y,NN,68  LE PLESSIS MARGAT,35270,MEILLAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893434555,89343455500015,[ND],[ND],PME,2310,2020-10-01,66.22Z,66.22Y,02,[ND] [ND] [ND],[ND],RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893574095,89357409500020,[ND],[ND],PME,2310,2021-01-11,66.22Z,66.22Y,01,[ND] [ND] [ND],[ND],RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893715110,89371511000019,,,PME,1000,2021-02-01,66.22Z,66.22Y,NN,9 RUE DU PRESBYTERE,56570,LOCMIQUELIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893715177,89371517700018,,,PME,1000,2021-01-04,66.22Z,66.22Y,NN,10 CHEMIN DES COUARDES,35400,SAINT-MALO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893749515,89374951500019,[ND],[ND],PME,1000,2021-02-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],GOURHEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893794867,89379486700026,,,PME,1000,2021-03-03,66.22Z,66.22Y,NN,2 RUE PARK FETAN,56390,LOCMARIA-GRAND-CHAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893798629,89379862900018,,,PME,1000,2021-03-03,66.22Z,66.22Y,NN,LES QUATRES VENTS,29710,PLONEIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893802090,89380209000017,,,PME,1000,2021-03-03,66.22Z,66.22Y,NN,1 RUE GUERIGNAN,56500,BIGNAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893856781,89385678100016,SPEC CABINET FEBRER-AUFFRET,SPEC CABINET FEBRER-AUFFRET,PME,2310,2021-01-01,66.22Z,66.22Y,02,9 RUE JEAN LOUIS KERGARAVAT,56110,GOURIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893856781,89385678100024,SPEC CABINET FEBRER-AUFFRET,SPEC CABINET FEBRER-AUFFRET,PME,2310,2021-01-01,66.22Z,66.22Y,02,19 RUE VICTOR ROBIC,56320,LE FAOUET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894020742,89402074200025,ORKA ASSURANCES,,PME,5499,2021-02-08,66.22Z,66.22Y,NN,3 RUE DES MARCHES DU COGLAIS,35460,MAEN ROCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894046564,89404656400023,[ND],[ND],PME,1000,2021-03-08,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],TREBEURDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894184225,89418422500031,,,PME,1000,2021-01-09,66.22Z,66.22Y,NN,24 RUE DU GASSET,22190,PLERIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894258862,89425886200016,,,PME,1000,2021-02-19,66.22Z,66.22Y,NN,12  LA GUERNE,56240,LANVAUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894633775,89463377500032,,,PME,1000,2021-03-01,66.22Z,66.22Y,NN,23 QUAI DE LA PREVALAYE,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894929223,89492922300010,REV'ASSURE,,PME,5710,2021-01-07,66.22Z,66.22Y,NN,6 ALLEE ANDRE DE CHENIER,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895049880,89504988000027,,,PME,1000,2021-03-01,66.22Z,66.22Y,NN,7 RUE DU PHARE D'ARMEN,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895392066,89539206600018,,AGENCE ALLIANZ,PME,1000,2021-04-01,66.22Z,66.22Y,NN,7  ROND POINT DU GOELO,22500,PAIMPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897448130,89744813000012,,GAN ASSURANCES,PME,1000,2021-04-01,66.22Z,66.22Y,01,1 RUE DE VITRE,35130,LA GUERCHE-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897992749,89799274900035,ANG CONSEIL & COURTAGE,,PME,5499,2021-04-12,66.22Z,66.22Y,NN,81 RUE NATIONALE,56300,PONTIVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898205786,89820578600012,,,PME,1000,2021-05-01,66.22Z,66.22Y,NN,23 RUE DE LA THEAUDAIS,35780,LA RICHARDAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898413372,89841337200035,,,PME,1000,2021-04-12,66.22Z,66.22Y,NN,10 RUE ANATOLE FRANCE,29480,LE RELECQ-KERHUON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898467873,89846787300011,,,PME,1000,2021-04-13,66.22Z,66.22Y,NN,1 ALLEE DES ACACIAS,29800,SAINT-DIVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898487764,89848776400018,SWIPE ASSURANCES,,PME,5499,2021-03-29,66.22Z,66.22Y,NN,5 ALLEE DE LA GRANDE TREILLE,35200,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898508593,89850859300016,,,PME,1000,2021-04-19,66.22Z,66.22Y,NN,5 IMPASSE DES FOUGERES,35320,CREVIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898508783,89850878300039,,GAN ASSURANCES,PME,1000,2020-01-01,66.22Z,66.22Y,01,7 RUE DE LA GARE,56170,QUIBERON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898571971,89857197100016,ARMORIK ASSURANCES ET PATRIMOINE,ARMORIK ASSURANCES ET PATRIMOINE,PME,5499,2021-04-20,66.22Z,66.22Y,03,9 RUE SAINT-FRANCOIS,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898571971,89857197100024,ARMORIK ASSURANCES ET PATRIMOINE,GENERALI,PME,5499,2021-04-20,66.22Z,66.22Y,03,3 RUE DE BOUIN,22400,LAMBALLE-ARMOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898571971,89857197100040,ARMORIK ASSURANCES ET PATRIMOINE,GENERALI,PME,5499,2021-04-20,66.22Z,66.22Y,03,15 RUE FULGENCE BIENVENUE,22300,LANNION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898571971,89857197100057,ARMORIK ASSURANCES ET PATRIMOINE,GENERALI,PME,5499,2021-04-20,66.22Z,66.22Y,03,Z.A. DE KERFOLIC,22220,MINIHY-TREGUIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898581129,89858112900019,,,PME,1000,2021-04-15,66.22Z,66.22Y,NN,LIEU DIT FOLLEZOU,29970,TREGOUREZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898616784,89861678400010,GS OUEST,GS OUEST ASSURANCES,PME,5499,2021-05-03,66.22Z,66.22Y,01,3 ALLEE DES FOUGERES,56610,ARRADON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898887625,89888762500017,,,PME,1000,2021-04-26,66.22Z,66.22Y,NN,98 RUE PAUL GUIEYSSE,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899080352,89908035200029,QUATUOR COURTAGE,,PME,5710,2021-05-01,66.22Z,66.22Y,NN,20 AVENUE DU CHEVRE,35690,ACIGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899163026,89916302600011,DZ COURTAGE,DZ COURTAGE,PME,5499,2021-06-01,66.22Z,66.22Y,NN,6 IMPASSE PIERRE BROSSOLETTE,29100,DOUARNENEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899239933,89923993300018,SAMUEL GRELIER ASSURANCES ET PATRIMOINE,,PME,5499,2021-05-03,66.22Z,66.22Y,02,52 RUE MARCELIN BERTHELOT,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899452528,89945252800016,,,PME,1000,2021-05-07,66.22Z,66.22Y,NN,7 RUE DE GEVEZE,35630,VIGNOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899799837,89979983700013,AGENCE D'ASSURANCES SAINT-MALO-DINARD,,PME,5499,2021-05-27,66.22Z,66.22Y,00,26 BOULEVARD DOUVILLE,35400,SAINT-MALO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899835011,89983501100029,SAINT CHEREAU ASSURANCES & PATRIMOINE,,PME,5499,2021-06-15,66.22Z,66.22Y,01,13 PLACE DES MARELLES,35135,CHANTEPIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900092651,90009265100018,,,PME,1000,2021-04-07,66.22Z,66.22Y,NN,14  LE NID,35890,LAILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900127911,90012791100015,,,PME,1000,2021-05-15,66.22Z,66.22Y,02,12 RUE DU MAL FOCH,56400,AURAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900134206,90013420600029,,,PME,1000,2021-05-11,66.22Z,66.22Y,01,91 RUE NATIONALE,56300,PONTIVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900179037,90017903700016,[ND],[ND],PME,1000,2021-06-21,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],PLERIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900270166,90027016600011,AGENCES PENHOUET MEZIERE,,PME,2310,2021-04-01,66.22Z,66.22Y,02,ROND POINT DU GOELO,22500,PAIMPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900270166,90027016600029,AGENCES PENHOUET MEZIERE,,PME,2310,2021-04-01,66.22Z,66.22Y,02,10 RUE SAINT VINCENT,22500,PAIMPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900270166,90027016600037,AGENCES PENHOUET MEZIERE,[ND],PME,2310,2021-04-01,66.22Z,66.22Y,02,[ND] [ND] [ND],[ND],SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900391822,90039182200013,,,PME,1000,2021-06-06,66.22Z,66.22Y,NN,2  LA BROSSE ROBERT,35470,LA NOE-BLANCHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900506494,90050649400021,DIWALL,,PME,5710,2021-06-14,66.22Z,66.22Y,NN,2 BOULEVARD DE LA TOUR D'AUVERGNE,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900604133,90060413300018,GUIHARD CARON,GUIHARD CARON,PME,2110,2021-07-01,66.22Z,66.22Y,03,1 PLACE DU PUITS,56130,LA ROCHE-BERNARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900832866,90083286600025,,,PME,1000,2021-07-01,66.22Z,66.22Y,NN,10 RUE SAINT-NICOLAS,35470,BAIN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900919671,90091967100025,CLARUS CONSEILS,,PME,5499,2021-06-01,66.22Z,66.22Y,NN,1 BOULEVARD JEAN MONNET,56260,LARMOR-PLAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901015750,90101575000010,GP FINANCE,GP FINANCE,PME,5499,2021-07-01,66.22Z,66.22Y,NN,11 ALLEE DU HAUT MOULIN,35760,SAINT-GREGOIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901041608,90104160800018,ARK ASSURANCES,,PME,5499,2021-07-01,66.22Z,66.22Y,02,8 RUE DU LOUIS D'OR,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901077263,90107726300043,[ND],[ND],PME,1000,2021-07-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],MUZILLAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901080861,90108086100015,SPEC BLOT - OLIVOT,,PME,9223,2021-07-01,66.22Z,66.22Y,02,5 PLACE DE LA DUCHESSE ANNE,56120,JOSSELIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901595611,90159561100012,,,PME,1000,2021-02-25,66.22Z,66.22Y,NN,19  KEROULLE,29800,PENCRAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901663583,90166358300028,M TA FINANCE,,PME,5499,2021-07-21,66.22Z,66.22Y,NN,145 RUE DE QUIMPER,29300,QUIMPERLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901704981,90170498100025,,,PME,1000,2021-07-12,66.22Z,66.22Y,NN,4 PLACE ANTOINE DE SAINT-EXUPERY,35230,NOYAL-CHATILLON-SUR-SEICHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901823070,90182307000015,,,PME,1000,2021-06-22,66.22Z,66.22Y,NN,99 RUE JULES LESVEN,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901845958,90184595800015,,,PME,1000,2021-08-21,66.22Z,66.22Y,NN,4 RUE DU PARC,35590,SAINT-GILLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902110741,90211074100011,[ND],[ND],PME,1000,2021-10-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],CHATELAUDREN-PLOUAGAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902110741,90211074100029,[ND],[ND],PME,1000,2021-10-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],QUINTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902110741,90211074100037,[ND],[ND],PME,1000,2021-10-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902110741,90211074100045,[ND],[ND],PME,1000,2021-10-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],PLEDRAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902127927,90212792700017,[ND],[ND],PME,1000,2021-08-21,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],INGUINIEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902220359,90222035900035,[ND],[ND],PME,1000,2021-05-18,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],LA MEZIERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902470103,90247010300018,LEMOINE A&C (ASSURANCE & CONCIERGERIE),LEMOINE A&C,PME,5499,2021-09-01,66.22Z,66.22Y,NN,42 AVENUE DE LA PERRIERE,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902510031,90251003100013,,,PME,1000,2021-04-30,66.22Z,66.22Y,NN,6 SQUARE D'ALSACE,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902525914,90252591400013,,,PME,1000,2021-07-31,66.22Z,66.22Y,NN,7  LA VILLE ALLEE,35630,HEDE-BAZOUGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902709245,90270924500028,[ND],[ND],PME,1000,2021-09-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],ORGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903041424,90304142400016,,,PME,1000,2021-10-07,66.22Z,66.22Y,NN,14 RUE DE KERLIS,56890,SAINT-AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903063444,90306344400017,,,PME,1000,2021-09-29,66.22Z,66.22Y,NN,1 RESIDENCE DE KERHAMON,29260,LESNEVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903241396,90324139600014,HEOL COURTAGE,,PME,5499,2021-09-16,66.22Z,66.22Y,01,12 QUAI DU STEIR,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903249043,90324904300014,,,PME,1000,2021-09-15,66.22Z,66.22Y,NN,LE PATIS,35740,PACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903329092,90332909200014,,,PME,1000,2021-09-17,66.22Z,66.22Y,NN,18 RUE DU BON COIN,29520,CHATEAUNEUF-DU-FAOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903346609,90334660900014,,,PME,1000,2021-07-01,66.22Z,66.22Y,01,100 RUE DE LA VILLE MAUNY,35800,DINARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903380186,90338018600010,,,PME,1000,2021-09-30,66.22Z,66.22Y,NN,43  KERILIS,29890,GOULVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903631539,90363153900025,,MUTUELLE DE POITIERS ASSURANCES,PME,1000,2021-09-25,66.22Z,66.22Y,NN,1 PLACE GAMBETTA,35300,FOUGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903919819,90391981900032,AGENCE MIGOT-GUILLET,,PME,2310,2021-06-14,66.22Z,66.22Y,02,4 RUE DES MERHANDS,35470,BAIN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903993368,90399336800013,CHAMA COURTAGE,,PME,5499,2021-10-07,66.22Z,66.22Y,NN,19 RUE DES 4 FRERES LEROY QUERET,56260,LARMOR-PLAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904229283,90422928300018,[ND],[ND],PME,1000,2021-10-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904318144,90431814400014,,,PME,1000,2021-10-07,66.22Z,66.22Y,NN,1 RUE DU BOIS,22530,GUERLEDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904570546,90457054600021,,,PME,1000,2021-10-30,66.22Z,66.22Y,NN,1 RUE DE LA RIVIERE,35510,CESSON-SEVIGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904725538,90472553800014,MG FINANCE ET PATRIMOINE,,PME,5499,2021-10-26,66.22Z,66.22Y,NN,30 RUE DE SIAM,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905063814,90506381400016,,,PME,1000,2021-10-30,66.22Z,66.22Y,NN,1  HENT AR REST,29700,PLOMELIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905068706,90506870600019,,,PME,1000,2021-10-14,66.22Z,66.22Y,NN,22 RUE DENIS PAPIN,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905327920,90532792000013,,,PME,1000,2021-12-01,66.22Z,66.22Y,NN,15 RUE DES RESIDENCES DE L'OUST,56350,SAINT-PERREUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905337663,90533766300017,,,PME,1000,2021-11-29,66.22Z,66.22Y,NN,11 RUE DES BRUYERES,29280,LOCMARIA-PLOUZANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907444145,90744414500011,,AXA,PME,1000,2021-11-01,66.22Z,66.22Y,NN,1 PLACE SAINT-MARTIN,35580,GUICHEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908019953,90801995300011,TENOS,,PME,5499,2021-12-06,66.22Z,66.22Y,NN,12 RUE DU SOUS-MARIN VENUS,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908128564,90812856400022,,AXA,PME,1000,2022-01-01,66.22Z,66.22Y,01,5 RUE LOUIS LAVERGNE,22600,LOUDEAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908143019,90814301900010,MEANTIME,,PME,5710,2021-12-07,66.22Z,66.22Y,00,19 RUE DU PAPIER TIMBRE,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908186059,90818605900030,,,PME,1000,2021-11-25,66.22Z,66.22Y,02,39 AVENUE GROS MALHON,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908213986,90821398600023,,,PME,1000,2022-01-01,66.22Z,66.22Y,01,83 BOULEVARD JEAN MERMOZ,35136,SAINT-JACQUES-DE-LA-LANDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908214372,90821437200025,[ND],[ND],PME,1000,2022-01-02,66.22Z,66.22Y,02,[ND] [ND] [ND],[ND],PONT-L'ABBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908244650,90824465000010,J2C PATRIMOINE ET STRATEGIE,,PME,5499,2021-12-13,66.22Z,66.22Y,NN,15 RUE PEN AR ROS,22300,TREDREZ-LOCQUEMEAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908245822,90824582200014,SPEC LE CALVEZ MARQUETTE,,PME,2310,2021-10-11,66.22Z,66.22Y,03,23 RUE SAINT-HELIER,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908245822,90824582200022,SPEC LE CALVEZ MARQUETTE,,PME,2310,2021-10-11,66.22Z,66.22Y,03,223 RUE DE SAINT-MALO,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908310196,90831019600013,,,PME,1000,2022-01-03,66.22Z,66.22Y,NN,2 RUE DU MUGUET,22400,LANDEHEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908426208,90842620800017,,MUTUELLE DE POITIERS ASSURANCES,PME,1000,2022-01-01,66.22Z,66.22Y,NN,20 RUE CADIOU,29250,SAINT-POL-DE-LEON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908596091,90859609100029,,,PME,1000,2022-01-02,66.22Z,66.22Y,NN,18 RUE DE LA CHALOTAIS,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908617616,90861761600028,GROUP ANTEMYS COURTAGE (GAC),,PME,5710,2021-12-20,66.22Z,66.22Y,NN,11 RUE DES FORGES,56300,PONTIVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908811946,90881194600015,,,PME,1000,2022-01-03,66.22Z,66.22Y,NN,10 RUE FRANCOIS MURET DE PAGNAC,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908867732,90886773200046,,KL FINANCE,PME,1000,2022-01-04,64.19Z,66.22Y,NN,68 BOULEVARD PASTEUR,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908883622,90888362200015,,EDIFICE COURTAGE,PME,1000,2022-01-01,66.22Z,66.22Y,NN,7 RUE BRUTE DE REMUR,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909019119,90901911900017,,,PME,1000,2022-01-03,66.22Z,66.22Y,NN,20 BOULEVARD JEAN JAURES,35300,FOUGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909128076,90912807600017,LG PATRIMOINE,,PME,5499,2022-01-01,66.22Z,66.22Y,NN,8 RUE DES PEUPLIERS,56440,LANGUIDIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909330680,90933068000010,,,PME,1000,2022-01-17,66.22Z,66.22Y,NN,144 AVENUE DE PORTSALL,29830,PLOUDALMEZEAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909376915,90937691500023,,,PME,1000,2022-01-18,66.22Z,66.22Y,NN,68  LE PLESSIS MARGAT,35270,MEILLAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909377434,90937743400016,,,PME,1000,2022-01-18,66.22Z,66.22Y,NN,25 RUE DE L'ARMOR,35131,CHARTRES-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909470510,90947051000100,HOWDEN FRANCE SAS,,PME,5710,2022-01-18,66.22Z,66.22Y,21,6 RUE DU SOUS-MARIN VENUS,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909550824,90955082400025,,,PME,1000,2022-01-17,66.22Z,66.22Y,NN,1 RUE DE KERGOALABRE,29340,RIEC-SUR-BELON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909689325,90968932500019,[ND],[ND],PME,1000,2022-01-10,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],BERRIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909738213,90973821300018,SAMUEL LE GAL COURTAGE,SAMUEL LE GAL COURTAGE,PME,5499,2022-01-01,66.22Z,66.22Y,02,15 PLACE GENERAL DE GAULLE,56700,HENNEBONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910149038,91014903800010,SPMG PENNEC OSSWALD,,PME,2210,2022-01-01,66.22Z,66.22Y,01,3 RUE DE PLOUESCAT,29233,CLEDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910150549,91015054900038,,,PME,1000,2022-03-03,66.22Z,66.22Y,NN,33 AVENUE RENE CASSIN,22100,DINAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910369446,91036944600018,NEOWEST,,PME,5710,2022-02-15,66.22Z,66.22Y,NN,2 ROUTE DU GACET,35830,BETTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910409564,91040956400010,LE GODEC ANNE-SOPHIE ET JULIEN,,PME,2210,2022-01-01,66.22Z,66.22Y,01,20 RUE CADIOU,29250,SAINT-POL-DE-LEON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910409564,91040956400028,LE GODEC ANNE-SOPHIE ET JULIEN,,PME,2210,2022-01-01,66.22Z,66.22Y,01,13 RUE GEORGES CLEMENCEAU,29400,LANDIVISIAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910409952,91040995200017,[ND],[ND],PME,2310,2022-02-09,66.22Z,66.22Y,02,[ND] [ND] [ND],[ND],BAIN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910723329,91072332900017,,,PME,1000,2022-03-01,66.22Z,66.22Y,NN,1 RUE DES LAVANDIERES,35270,SAINT-LEGER-DES-PRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910727940,91072794000017,,,PME,1000,2022-03-01,66.22Z,66.22Y,NN,31  RINIAC,35270,COMBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910830454,91083045400013,AZAR CONSEILS ET PATRIMOINE,,PME,5499,2022-02-10,66.22Z,66.22Y,NN,40 RUE DE LA CORDERIE,22200,POMMERIT-LE-VICOMTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911001121,91100112100019,SPEC COLLET-LEPRETRE,,PME,2210,2022-03-01,66.22Z,66.22Y,02,13 PLACE CHATEAUBRIAND,35120,DOL-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
